in s,C1 in V,C2 in V,C3 in V
-1.0898228E-02,1.882404479271E-02,-8.40070838993E-01,3.671698045252E-02
-1.0898044E-02,1.882087678838E-02,-8.39925385034E-01,3.671626307337E-02
-1.0897860E-02,1.882384921497E-02,-8.40316633647E-01,3.671581227133E-02
-1.0897676E-02,1.882537327198E-02,-8.40648752591E-01,3.671558464212E-02
-1.0897492E-02,1.882048653279E-02,-8.40369549068E-01,3.671493987354E-02
-1.0897308E-02,1.882372194974E-02,-8.40482518496E-01,3.671615806209E-02
-1.0897124E-02,1.882472634039E-02,-8.40551326936E-01,3.671565655420E-02
-1.0896940E-02,1.882559931677E-02,-8.40324924747E-01,3.671531867037E-02
-1.0896756E-02,1.882583603685E-02,-8.40086042834E-01,3.671566839596E-02
-1.0896572E-02,1.883014596140E-02,-8.40745328413E-01,3.671404528698E-02
-1.0896388E-02,1.882945534730E-02,-8.40692778537E-01,3.671499098452E-02
-1.0896204E-02,1.882802398250E-02,-8.40801359108E-01,3.671410367625E-02
-1.0896020E-02,1.883235434958E-02,-8.40736986091E-01,3.671462973846E-02
-1.0895836E-02,1.883029652367E-02,-8.40673840092E-01,3.671532502199E-02
-1.0895652E-02,1.883310951133E-02,-8.40920042200E-01,3.671425660873E-02
-1.0895468E-02,1.883254612986E-02,-8.40628463728E-01,3.671457793364E-02
-1.0895284E-02,1.882993826250E-02,-8.40706587723E-01,3.671262101071E-02
-1.0895100E-02,1.883206348241E-02,-8.40754080517E-01,3.671337814337E-02
-1.0894916E-02,1.883243647594E-02,-8.40406077867E-01,3.671461091178E-02
-1.0894732E-02,1.883437864439E-02,-8.41049177060E-01,3.671538159983E-02
-1.0894548E-02,1.883412619777E-02,-8.40631890995E-01,3.671411384629E-02
-1.0894364E-02,1.883411659699E-02,-8.40806639707E-01,3.671577710459E-02
-1.0894180E-02,1.883569933082E-02,-8.40823028656E-01,3.671637257827E-02
-1.0893996E-02,1.883539253104E-02,-8.40918344865E-01,3.671425318612E-02
-1.0893812E-02,1.883711730552E-02,-8.40789002785E-01,3.671508874545E-02
-1.0893628E-02,1.883719244463E-02,-8.40867473697E-01,3.671446415396E-02
-1.0893444E-02,1.883820861535E-02,-8.41054106085E-01,3.671586293528E-02
-1.0893260E-02,1.883885294389E-02,-8.40960424347E-01,3.671467169920E-02
-1.0893076E-02,1.883797631556E-02,-8.40744916303E-01,3.671540725777E-02
-1.0892892E-02,1.884233766309E-02,-8.40928952629E-01,3.671495583175E-02
-1.0892708E-02,1.884480148394E-02,-8.41179233929E-01,3.671588046743E-02
-1.0892524E-02,1.884356090174E-02,-8.40757565992E-01,3.671471770188E-02
-1.0892340E-02,1.883760300422E-02,-8.40739489021E-01,3.671512232428E-02
-1.0892156E-02,1.884106994447E-02,-8.40946303168E-01,3.671480995404E-02
-1.0891972E-02,1.884428461272E-02,-8.41099836351E-01,3.671453806838E-02
-1.0891788E-02,1.884453742489E-02,-8.40789440507E-01,3.671545973314E-02
-1.0891604E-02,1.883808245956E-02,-8.41033132700E-01,3.671482209848E-02
-1.0891420E-02,1.883701344909E-02,-8.40972363902E-01,3.671508411678E-02
-1.0891236E-02,1.883831423664E-02,-8.40957465069E-01,3.671480147434E-02
-1.0891052E-02,1.884040216756E-02,-8.41145804105E-01,3.671539448934E-02
-1.0890868E-02,1.883927734293E-02,-8.41267900495E-01,3.671404527301E-02
-1.0890684E-02,1.884105385936E-02,-8.41038818425E-01,3.671624530839E-02
-1.0890500E-02,1.884175565982E-02,-8.41107156547E-01,3.671620261656E-02
-1.0890316E-02,1.884384672463E-02,-8.41424199706E-01,3.671693678746E-02
-1.0890132E-02,1.883715821969E-02,-8.41067426326E-01,3.671412844943E-02
-1.0889948E-02,1.883854029773E-02,-8.40731081506E-01,3.671577463193E-02
-1.0889764E-02,1.883573899002E-02,-8.41020455072E-01,3.671575581456E-02
-1.0889580E-02,1.883583478819E-02,-8.40672296425E-01,3.671668357948E-02
-1.0889396E-02,1.883334808823E-02,-8.41244361317E-01,3.671762924442E-02
-1.0889212E-02,1.883283115880E-02,-8.41213413468E-01,3.671767066965E-02
-1.0889028E-02,1.883359842541E-02,-8.41554233292E-01,3.671614161028E-02
-1.0888844E-02,1.883943979352E-02,-8.41208309820E-01,3.671693763496E-02
-1.0888660E-02,1.883722441344E-02,-8.41299083503E-01,3.671754830318E-02
-1.0888476E-02,1.883929523247E-02,-8.41273411596E-01,3.671523823204E-02
-1.0888292E-02,1.883676299200E-02,-8.41507434333E-01,3.671602357445E-02
-1.0888108E-02,1.883788287713E-02,-8.40874011582E-01,3.671550405944E-02
-1.0887924E-02,1.883428380316E-02,-8.41434702696E-01,3.671586524496E-02
-1.0887740E-02,1.883216188944E-02,-8.41698269313E-01,3.671682794845E-02
-1.0887556E-02,1.883187363812E-02,-8.41210572934E-01,3.671665511360E-02
-1.0887372E-02,1.883201320380E-02,-8.40928167989E-01,3.671555443002E-02
-1.0887188E-02,1.882965926503E-02,-8.41777250124E-01,3.671606813824E-02
-1.0887004E-02,1.883065602350E-02,-8.41575055337E-01,3.671499337802E-02
-1.0886820E-02,1.883053788406E-02,-8.41248191381E-01,3.671519812929E-02
-1.0886636E-02,1.882612465255E-02,-8.41296825046E-01,3.671550527947E-02
-1.0886452E-02,1.882724154115E-02,-8.41137824999E-01,3.671633240102E-02
-1.0886268E-02,1.882604068335E-02,-8.41619190713E-01,3.671522645080E-02
-1.0886084E-02,1.882769403819E-02,-8.41473645950E-01,3.671513801241E-02
-1.0885900E-02,1.882282788822E-02,-8.41351570515E-01,3.671548323972E-02
-1.0885716E-02,1.882188993812E-02,-8.41164514376E-01,3.671653396251E-02
-1.0885532E-02,1.882149935773E-02,-8.41083126096E-01,3.671614698401E-02
-1.0885348E-02,1.882240040650E-02,-8.41593886679E-01,3.671477726461E-02
-1.0885164E-02,1.881881547350E-02,-8.41471771663E-01,3.671463411568E-02
-1.0884980E-02,1.881753586073E-02,-8.41629954474E-01,3.671523579197E-02
-1.0884796E-02,1.882210187338E-02,-8.41504102526E-01,3.671483467599E-02
-1.0884612E-02,1.882685792473E-02,-8.41118246270E-01,3.671598427730E-02
-1.0884428E-02,1.882464057257E-02,-8.41399521986E-01,3.671674115384E-02
-1.0884244E-02,1.882790038785E-02,-8.41384339100E-01,3.671698076451E-02
-1.0884060E-02,1.882316047515E-02,-8.41557378834E-01,3.671622912200E-02
-1.0883876E-02,1.882366547085E-02,-8.41393738473E-01,3.671623057021E-02
-1.0883692E-02,1.882359726777E-02,-8.41242002742E-01,3.671671207795E-02
-1.0883508E-02,1.881971806594E-02,-8.41670341277E-01,3.671593851676E-02
-1.0883324E-02,1.881821044677E-02,-8.41887276573E-01,3.671716634916E-02
-1.0883140E-02,1.881768004693E-02,-8.41454816936E-01,3.671669605454E-02
-1.0882956E-02,1.881686867986E-02,-8.41926319944E-01,3.671816346502E-02
-1.0882772E-02,1.881742172715E-02,-8.41868289234E-01,3.671604616368E-02
-1.0882588E-02,1.881913579375E-02,-8.42082025437E-01,3.671482788665E-02
-1.0882404E-02,1.882346686398E-02,-8.41736809770E-01,3.671486904180E-02
-1.0882220E-02,1.882465957621E-02,-8.41753336089E-01,3.671344404375E-02
-1.0882036E-02,1.882266582878E-02,-8.42113976786E-01,3.671360145589E-02
-1.0881852E-02,1.882246262467E-02,-8.41526694084E-01,3.671476840774E-02
-1.0881668E-02,1.882632756097E-02,-8.42397855548E-01,3.671424486941E-02
-1.0881484E-02,1.882902930447E-02,-8.41638527298E-01,3.671573480392E-02
-1.0881300E-02,1.882676382971E-02,-8.41862824699E-01,3.671624505693E-02
-1.0881116E-02,1.882790154618E-02,-8.41953742737E-01,3.671485043863E-02
-1.0880932E-02,1.882984893004E-02,-8.41808468057E-01,3.671381723402E-02
-1.0880748E-02,1.883255702982E-02,-8.42065182468E-01,3.671254635124E-02
-1.0880564E-02,1.883005457654E-02,-8.42065408314E-01,3.671408517087E-02
-1.0880380E-02,1.882968112434E-02,-8.42071035830E-01,3.671230772311E-02
-1.0880196E-02,1.883186564155E-02,-8.42454596376E-01,3.671291900134E-02
-1.0880012E-02,1.883227695086E-02,-8.42188079795E-01,3.671257263316E-02
-1.0879828E-02,1.883287969351E-02,-8.41954895249E-01,3.671233784208E-02
-1.0879644E-02,1.883556472676E-02,-8.41611917084E-01,3.671067253022E-02
-1.0879460E-02,1.883651810422E-02,-8.42174293892E-01,3.671170660561E-02
-1.0879276E-02,1.883593187275E-02,-8.42151818750E-01,3.671060941914E-02
-1.0879092E-02,1.883596750399E-02,-8.42069475865E-01,3.671046084059E-02
-1.0878908E-02,1.883797093717E-02,-8.41916301241E-01,3.671134057255E-02
-1.0878724E-02,1.883662591412E-02,-8.42159870034E-01,3.671035572687E-02
-1.0878540E-02,1.883740194681E-02,-8.42360318592E-01,3.671128159655E-02
-1.0878356E-02,1.883744812062E-02,-8.42221381562E-01,3.671069885870E-02
-1.0878172E-02,1.883686169357E-02,-8.42145977030E-01,3.671090090914E-02
-1.0877988E-02,1.883568338774E-02,-8.42524222052E-01,3.671063359628E-02
-1.0877804E-02,1.883664591078E-02,-8.42290350655E-01,3.671095545670E-02
-1.0877620E-02,1.883867215788E-02,-8.42526403675E-01,3.671049194677E-02
-1.0877436E-02,1.883755257892E-02,-8.42559020920E-01,3.671193577616E-02
-1.0877252E-02,1.883509713415E-02,-8.42785525555E-01,3.671269068761E-02
-1.0877068E-02,1.884022432103E-02,-8.42186538456E-01,3.671264882932E-02
-1.0876884E-02,1.883584817828E-02,-8.42294134153E-01,3.671381998142E-02
-1.0876700E-02,1.883817247421E-02,-8.42000665097E-01,3.671416839851E-02
-1.0876516E-02,1.884023781823E-02,-8.42118249228E-01,3.671355721807E-02
-1.0876332E-02,1.884219365966E-02,-8.42260438902E-01,3.671416774193E-02
-1.0876148E-02,1.883916848645E-02,-8.42520464165E-01,3.671476059394E-02
-1.0875964E-02,1.884300339458E-02,-8.42611598736E-01,3.671521200134E-02
-1.0875780E-02,1.884452026876E-02,-8.42735350551E-01,3.671652641414E-02
-1.0875596E-02,1.884859070139E-02,-8.42388828704E-01,3.671751828199E-02
-1.0875412E-02,1.884947151368E-02,-8.42561123380E-01,3.671897129888E-02
-1.0875228E-02,1.884634591712E-02,-8.42275253916E-01,3.671942153281E-02
-1.0875044E-02,1.884153680134E-02,-8.42581237620E-01,3.671936951378E-02
-1.0874860E-02,1.884132299296E-02,-8.42322772322E-01,3.671893145224E-02
-1.0874676E-02,1.883969073955E-02,-8.42362900684E-01,3.671849587733E-02
-1.0874492E-02,1.883967650080E-02,-8.42916462524E-01,3.671707403181E-02
-1.0874308E-02,1.883432272429E-02,-8.42447734857E-01,3.671694732072E-02
-1.0874124E-02,1.883618470820E-02,-8.42667317437E-01,3.671604975393E-02
-1.0873940E-02,1.883561656883E-02,-8.42854352621E-01,3.671626593718E-02
-1.0873756E-02,1.883252665008E-02,-8.42542678537E-01,3.671710680040E-02
-1.0873572E-02,1.883365975766E-02,-8.42770931730E-01,3.671712567830E-02
-1.0873388E-02,1.883487959815E-02,-8.42689475929E-01,3.671694204012E-02
-1.0873204E-02,1.883368072755E-02,-8.42498114752E-01,3.671704361482E-02
-1.0873020E-02,1.882929779080E-02,-8.42756647570E-01,3.671779975096E-02
-1.0872836E-02,1.882877290788E-02,-8.42644346366E-01,3.671864297973E-02
-1.0872652E-02,1.882947443010E-02,-8.42491660686E-01,3.671883099513E-02
-1.0872468E-02,1.883022217386E-02,-8.42446859414E-01,3.671840219094E-02
-1.0872284E-02,1.882922431178E-02,-8.42580597335E-01,3.671937127864E-02
-1.0872100E-02,1.882883581755E-02,-8.42736540316E-01,3.671871767646E-02
-1.0871916E-02,1.882713903979E-02,-8.42339664185E-01,3.671862362219E-02
-1.0871732E-02,1.882386185418E-02,-8.42656516423E-01,3.671736015739E-02
-1.0871548E-02,1.883009314843E-02,-8.42456202907E-01,3.671745037461E-02
-1.0871364E-02,1.882480922810E-02,-8.42850238504E-01,3.671755284803E-02
-1.0871180E-02,1.882212916928E-02,-8.42931726901E-01,3.671780350884E-02
-1.0870996E-02,1.882608888628E-02,-8.42922618566E-01,3.671765442273E-02
-1.0870812E-02,1.882198828928E-02,-8.42668923968E-01,3.671560634660E-02
-1.0870628E-02,1.882358939460E-02,-8.42815721361E-01,3.671604514854E-02
-1.0870444E-02,1.882724534328E-02,-8.42605375173E-01,3.671570549520E-02
-1.0870260E-02,1.882598819051E-02,-8.43160971953E-01,3.671648062101E-02
-1.0870076E-02,1.882527683003E-02,-8.42839213973E-01,3.671480707625E-02
-1.0869892E-02,1.882767988908E-02,-8.42807849357E-01,3.671515297877E-02
-1.0869708E-02,1.882698956601E-02,-8.42668653885E-01,3.671601149054E-02
-1.0869524E-02,1.882461958987E-02,-8.42908448493E-01,3.671742649084E-02
-1.0869340E-02,1.882861634324E-02,-8.43187982636E-01,3.671703989418E-02
-1.0869156E-02,1.883041082023E-02,-8.43135826243E-01,3.671663354883E-02
-1.0868972E-02,1.882814706027E-02,-8.43019536650E-01,3.671663382357E-02
-1.0868788E-02,1.882461888556E-02,-8.43063988676E-01,3.671818162581E-02
-1.0868604E-02,1.883025656760E-02,-8.42991773924E-01,3.671747721998E-02
-1.0868420E-02,1.882848193942E-02,-8.43002987048E-01,3.671558713807E-02
-1.0868236E-02,1.882638089548E-02,-8.42965131113E-01,3.671570035895E-02
-1.0868052E-02,1.883043895432E-02,-8.42964672437E-01,3.671656982774E-02
-1.0867868E-02,1.882702487594E-02,-8.43331129244E-01,3.671730004983E-02
-1.0867684E-02,1.883374376761E-02,-8.43154804269E-01,3.671795872306E-02
-1.0867500E-02,1.883314108200E-02,-8.43099236907E-01,3.671872270560E-02
-1.0867316E-02,1.883234417721E-02,-8.43263240485E-01,3.671762239454E-02
-1.0867132E-02,1.883059935135E-02,-8.43445530580E-01,3.671947004540E-02
-1.0866948E-02,1.883060211389E-02,-8.42885875562E-01,3.671669768436E-02
-1.0866764E-02,1.883364703463E-02,-8.43286062544E-01,3.671818408450E-02
-1.0866580E-02,1.883094586738E-02,-8.43493821984E-01,3.671875519944E-02
-1.0866396E-02,1.883319404049E-02,-8.43162641348E-01,3.671803431386E-02
-1.0866212E-02,1.883386188725E-02,-8.43123262702E-01,3.671778081717E-02
-1.0866028E-02,1.883201106990E-02,-8.43466015020E-01,3.671744603464E-02
-1.0865844E-02,1.883485107989E-02,-8.43186790543E-01,3.671677669777E-02
-1.0865660E-02,1.883517406488E-02,-8.43351415778E-01,3.671564952737E-02
-1.0865476E-02,1.883661079643E-02,-8.43680680217E-01,3.671661421457E-02
-1.0865292E-02,1.883616991181E-02,-8.43423751602E-01,3.671618229510E-02
-1.0865108E-02,1.883855181936E-02,-8.43507852359E-01,3.671744066091E-02
-1.0864924E-02,1.884418406248E-02,-8.43398619862E-01,3.671826786628E-02
-1.0864740E-02,1.883667167815E-02,-8.43268728303E-01,3.671738828333E-02
-1.0864556E-02,1.883924805400E-02,-8.43447344331E-01,3.671514650608E-02
-1.0864372E-02,1.884011244707E-02,-8.43445390882E-01,3.671680788776E-02
-1.0864188E-02,1.884116497895E-02,-8.43192220153E-01,3.671620833023E-02
-1.0864004E-02,1.883881425092E-02,-8.43274262687E-01,3.671623409526E-02
-1.0863820E-02,1.883882687384E-02,-8.43670531129E-01,3.671364845509E-02
-1.0863636E-02,1.883855335255E-02,-8.43721763184E-01,3.671439397415E-02
-1.0863452E-02,1.883856079847E-02,-8.43216965394E-01,3.671619479345E-02
-1.0863268E-02,1.883920287437E-02,-8.43386885198E-01,3.671447784441E-02
-1.0863084E-02,1.883532233493E-02,-8.43331559980E-01,3.671572492724E-02
-1.0862900E-02,1.883574825901E-02,-8.43409737525E-01,3.671491457881E-02
-1.0862716E-02,1.883566797551E-02,-8.43532152893E-01,3.671572227763E-02
-1.0862532E-02,1.883666240800E-02,-8.43739865767E-01,3.671609328860E-02
-1.0862348E-02,1.884466803124E-02,-8.43403274147E-01,3.671594523160E-02
-1.0862164E-02,1.884026668690E-02,-8.43859375408E-01,3.671635481330E-02
-1.0861980E-02,1.884060747995E-02,-8.43801968684E-01,3.671676596893E-02
-1.0861796E-02,1.884746051467E-02,-8.42992165079E-01,3.671717592316E-02
-1.0861612E-02,1.884781724497E-02,-8.43532050448E-01,3.671662068261E-02
-1.0861428E-02,1.884279655133E-02,-8.43771155877E-01,3.671660298748E-02
-1.0861244E-02,1.884584421481E-02,-8.43748056749E-01,3.671516527222E-02
-1.0861060E-02,1.884649830711E-02,-8.43600588804E-01,3.671678732881E-02
-1.0860876E-02,1.884416349771E-02,-8.43929205975E-01,3.671780932495E-02
-1.0860692E-02,1.884188295648E-02,-8.43804767309E-01,3.671799053704E-02
-1.0860508E-02,1.883972181430E-02,-8.43625662336E-01,3.671798521454E-02
-1.0860324E-02,1.884163397437E-02,-8.44103547232E-01,3.671567947404E-02
-1.0860140E-02,1.883844587792E-02,-8.43652808061E-01,3.671596929697E-02
-1.0859956E-02,1.884041370315E-02,-8.43937990675E-01,3.671792769140E-02
-1.0859772E-02,1.883813968700E-02,-8.43852111092E-01,3.671908341615E-02
-1.0859588E-02,1.883986641144E-02,-8.44109847629E-01,3.671945532119E-02
-1.0859404E-02,1.883966203503E-02,-8.44040242909E-01,3.671832786674E-02
-1.0859220E-02,1.883722121435E-02,-8.43861941202E-01,3.671910866896E-02
-1.0859036E-02,1.883618715874E-02,-8.43425404700E-01,3.671852881821E-02
-1.0858852E-02,1.883817634269E-02,-8.43891217327E-01,3.671844510628E-02
-1.0858668E-02,1.883379257474E-02,-8.44018550077E-01,3.671713226741E-02
-1.0858484E-02,1.883114588054E-02,-8.44088313123E-01,3.671756678993E-02
-1.0858300E-02,1.883311795377E-02,-8.43528173817E-01,3.671714791363E-02
-1.0858116E-02,1.883165416614E-02,-8.43848597677E-01,3.671618470257E-02
-1.0857932E-02,1.882904795304E-02,-8.43732696911E-01,3.671589320326E-02
-1.0857748E-02,1.882776089202E-02,-8.43996482389E-01,3.671794910250E-02
-1.0857564E-02,1.883226136517E-02,-8.43959411094E-01,3.671723848941E-02
-1.0857380E-02,1.883039828347E-02,-8.44086974347E-01,3.671851031749E-02
-1.0857196E-02,1.883465456966E-02,-8.44328431366E-01,3.671730495324E-02
-1.0857012E-02,1.883230916298E-02,-8.44319590786E-01,3.671958429540E-02
-1.0856828E-02,1.883080229120E-02,-8.44091782300E-01,3.671745307544E-02
-1.0856644E-02,1.882782938032E-02,-8.44043837814E-01,3.671916401280E-02
-1.0856460E-02,1.882506565962E-02,-8.44023663038E-01,3.671840418862E-02
-1.0856276E-02,1.882826499947E-02,-8.43806404108E-01,3.671708366634E-02
-1.0856092E-02,1.882767952702E-02,-8.43852304341E-01,3.671659094548E-02
-1.0855908E-02,1.883173071969E-02,-8.43592991540E-01,3.671775073079E-02
-1.0855724E-02,1.882999041889E-02,-8.44495869195E-01,3.671731688814E-02
-1.0855540E-02,1.883084485963E-02,-8.44184418628E-01,3.671946800580E-02
-1.0855356E-02,1.882895750882E-02,-8.43929992942E-01,3.671687885454E-02
-1.0855172E-02,1.882950630112E-02,-8.44157515047E-01,3.671558535924E-02
-1.0854988E-02,1.883035775347E-02,-8.43974328553E-01,3.671635998679E-02
-1.0854804E-02,1.882963205877E-02,-8.44044913491E-01,3.671661052654E-02
-1.0854620E-02,1.882690378538E-02,-8.44141112128E-01,3.671621212071E-02
-1.0854436E-02,1.882615313822E-02,-8.44049921678E-01,3.671620389713E-02
-1.0854252E-02,1.882393393506E-02,-8.44244444696E-01,3.671564465189E-02
-1.0854068E-02,1.882543196858E-02,-8.44064960210E-01,3.671492216444E-02
-1.0853884E-02,1.882295818258E-02,-8.44642030960E-01,3.671617270248E-02
-1.0853700E-02,1.882772653320E-02,-8.44679244282E-01,3.671853294862E-02
-1.0853516E-02,1.882997964000E-02,-8.44391677482E-01,3.671777885208E-02
-1.0853332E-02,1.883174671632E-02,-8.44497273164E-01,3.672014073735E-02
-1.0853148E-02,1.883235905858E-02,-8.44391032541E-01,3.671731068088E-02
-1.0852964E-02,1.883474212679E-02,-8.44388410868E-01,3.671750521088E-02
-1.0852780E-02,1.883204937287E-02,-8.44220237294E-01,3.671703247620E-02
-1.0852596E-02,1.883199961347E-02,-8.44898258755E-01,3.671707746839E-02
-1.0852412E-02,1.883177827768E-02,-8.44456015574E-01,3.671639418496E-02
-1.0852228E-02,1.883100891559E-02,-8.44314382365E-01,3.671601737184E-02
-1.0852044E-02,1.883020597350E-02,-8.44419610174E-01,3.671756471774E-02
-1.0851860E-02,1.883366814538E-02,-8.44386131456E-01,3.671741006697E-02
-1.0851676E-02,1.883450046255E-02,-8.44653299963E-01,3.671845701324E-02
-1.0851492E-02,1.883655152939E-02,-8.44598845532E-01,3.671830469077E-02
-1.0851308E-02,1.883802817509E-02,-8.44087160612E-01,3.671867046306E-02
-1.0851124E-02,1.883979621999E-02,-8.44731596252E-01,3.671728481339E-02
-1.0850940E-02,1.884154941843E-02,-8.44417668367E-01,3.671746283105E-02
-1.0850756E-02,1.883715885532E-02,-8.44441149337E-01,3.671866712427E-02
-1.0850572E-02,1.883632883968E-02,-8.44638000661E-01,3.671998076873E-02
-1.0850388E-02,1.883796434806E-02,-8.44492923887E-01,3.672039746573E-02
-1.0850204E-02,1.883147954665E-02,-8.44885695213E-01,3.672107840223E-02
-1.0850020E-02,1.883520286021E-02,-8.44635658385E-01,3.671938146731E-02
-1.0849836E-02,1.883689386494E-02,-8.44547778787E-01,3.672023141557E-02
-1.0849652E-02,1.883849484686E-02,-8.44776383555E-01,3.672188054105E-02
-1.0849468E-02,1.883672914657E-02,-8.44723463478E-01,3.671988406019E-02
-1.0849284E-02,1.883856119312E-02,-8.44747503242E-01,3.672032946056E-02
-1.0849100E-02,1.884260794803E-02,-8.44491517590E-01,3.671921125880E-02
-1.0848916E-02,1.884313813018E-02,-8.44353223173E-01,3.671847063383E-02
-1.0848732E-02,1.884374412898E-02,-8.44801338343E-01,3.671928209053E-02
-1.0848548E-02,1.883339673005E-02,-8.44765985338E-01,3.671903556479E-02
-1.0848364E-02,1.883562554096E-02,-8.44760120334E-01,3.671857778249E-02
-1.0848180E-02,1.883605834286E-02,-8.44683002168E-01,3.671853285084E-02
-1.0847996E-02,1.883853409396E-02,-8.44637092622E-01,3.671814052189E-02
-1.0847812E-02,1.883594280182E-02,-8.44564409880E-01,3.671837861916E-02
-1.0847628E-02,1.883926921714E-02,-8.44951809803E-01,3.671871994423E-02
-1.0847444E-02,1.884185439747E-02,-8.44990923023E-01,3.671680805540E-02
-1.0847260E-02,1.884111122068E-02,-8.44992990559E-01,3.671819716958E-02
-1.0847076E-02,1.884084267498E-02,-8.44893413549E-01,3.671782756025E-02
-1.0846892E-02,1.883936587678E-02,-8.45028811553E-01,3.671734964741E-02
-1.0846708E-02,1.884261102605E-02,-8.44859015150E-01,3.671760141650E-02
-1.0846524E-02,1.884024148065E-02,-8.45234820107E-01,3.671763222465E-02
-1.0846340E-02,1.883861247989E-02,-8.44964389643E-01,3.671933028648E-02
-1.0846156E-02,1.883656056555E-02,-8.45472656609E-01,3.671807534328E-02
-1.0845972E-02,1.883943572131E-02,-8.45017218916E-01,3.671767937752E-02
-1.0845788E-02,1.883785256491E-02,-8.44842579635E-01,3.671802057685E-02
-1.0845604E-02,1.883862311792E-02,-8.44990522554E-01,3.671513238722E-02
-1.0845420E-02,1.883891092104E-02,-8.45003148960E-01,3.671599723199E-02
