XLabel,Wavenumber
YLabel,%Transmittance
FileType,%Transmittance
DisplayDirection,20300
PeakDirection,20311
648.562854,0.000001
649.045057,0.070930
649.527260,0.544351
650.009463,0.270078
650.491666,0.323103
650.973869,0.714122
651.456071,1.098589
651.938274,0.500515
652.420477,0.000001
652.902680,0.000001
653.384883,0.093860
653.867086,0.000001
654.349289,0.000001
654.831491,0.000001
655.313694,0.000001
655.795897,0.083226
656.278100,0.483197
656.760303,0.000001
657.242506,0.023830
657.724709,0.140911
658.206912,0.706264
658.689114,0.549646
659.171317,0.031679
659.653520,0.000001
660.135723,0.000001
660.617926,0.000001
661.100129,0.127285
661.582332,0.722924
662.064534,1.233379
662.546737,0.759570
663.028940,0.004437
663.511143,0.000001
663.993346,0.000001
664.475549,0.171687
664.957752,0.201424
665.439955,0.000001
665.922157,0.150196
666.404360,1.010892
666.886563,1.394338
667.368766,2.776731
667.850969,10.385684
668.333172,0.000001
668.815375,0.205176
669.297577,1.345746
669.779780,0.504038
670.261983,0.043904
670.744186,0.000001
671.226389,0.000001
671.708592,0.617117
672.190795,0.975794
672.672998,0.743406
673.155200,0.498987
673.637403,0.213597
674.119606,0.000001
674.601809,0.000001
675.084012,0.015513
675.566215,0.472075
676.048418,0.977648
676.530620,0.525898
677.012823,0.230050
677.495026,0.468910
677.977229,0.290046
678.459432,0.203972
678.941635,0.475045
679.423838,0.647835
679.906040,0.000001
680.388243,0.000001
680.870446,0.704793
681.352649,0.977011
681.834852,1.337000
682.317055,1.228233
682.799258,0.874686
683.281461,0.058952
683.763663,0.000001
684.245866,0.415186
684.728069,0.000001
685.210272,0.000001
685.692475,0.000001
686.174678,0.292296
686.656881,0.418079
687.139083,0.397714
687.621286,0.082298
688.103489,0.000001
688.585692,0.000001
689.067895,0.000001
689.550098,0.097863
690.032301,0.378872
690.514504,0.876948
690.996706,1.064013
691.478909,0.397302
691.961112,0.296515
692.443315,0.000001
692.925518,0.000001
693.407721,0.022306
693.889924,0.378756
694.372126,0.443453
694.854329,0.310884
695.336532,0.447539
695.818735,0.355293
696.300938,0.005865
696.783141,0.215041
697.265344,1.110928
697.747547,1.058583
698.229749,0.216471
698.711952,0.129309
699.194155,0.592224
699.676358,1.169841
700.158561,1.340357
700.640764,0.502802
701.122967,0.000001
701.605169,0.000001
702.087372,0.248989
702.569575,0.411354
703.051778,0.000001
703.533981,0.000001
704.016184,0.125675
704.498387,0.456921
704.980590,0.195710
705.462792,0.012801
705.944995,0.000001
706.427198,0.000001
706.909401,0.000001
707.391604,0.000001
707.873807,0.000001
708.356010,0.000001
708.838212,0.000001
709.320415,0.000001
709.802618,0.000001
710.284821,0.127894
710.767024,0.028283
711.249227,0.000001
711.731430,0.000001
712.213632,0.000001
712.695835,0.001842
713.178038,0.000001
713.660241,0.069274
714.142444,0.128553
714.624647,0.000001
715.106850,0.074215
715.589053,0.428782
716.071255,0.361741
716.553458,0.000001
717.035661,0.210189
717.517864,0.302325
718.000067,0.000001
718.482270,0.000001
718.964473,0.000001
719.446675,0.000001
719.928878,0.000001
720.411081,0.115917
720.893284,0.000001
721.375487,0.000001
721.857690,0.194657
722.339893,0.366768
722.822096,0.329006
723.304298,0.055620
723.786501,0.083735
724.268704,0.614710
724.750907,0.858218
725.233110,0.813918
725.715313,0.430166
726.197516,0.172354
726.679718,0.000001
727.161921,0.000001
727.644124,0.000001
728.126327,0.000001
728.608530,0.082550
729.090733,0.202380
729.572936,0.337338
730.055139,0.161526
730.537341,0.000001
731.019544,0.000001
731.501747,0.302936
731.983950,0.000001
732.466153,0.000001
732.948356,0.054491
733.430559,0.043158
733.912761,0.000001
734.394964,0.092527
734.877167,0.000001
735.359370,0.000001
735.841573,0.193307
736.323776,0.312877
736.805979,0.212375
737.288182,0.000001
737.770384,0.000001
738.252587,0.000001
738.734790,0.000001
739.216993,0.000001
739.699196,0.000001
740.181399,0.000001
740.663602,0.000001
741.145804,0.000001
741.628007,0.004744
742.110210,0.000001
742.592413,0.239154
743.074616,0.574041
743.556819,0.346516
744.039022,0.099759
744.521224,0.217727
745.003427,0.554597
745.485630,0.344369
745.967833,0.271150
746.450036,0.363198
746.932239,0.192975
747.414442,0.154595
747.896645,0.182887
748.378847,0.133426
748.861050,0.000001
749.343253,0.053150
749.825456,0.000001
750.307659,0.000001
750.789862,0.000001
751.272065,0.312326
751.754267,0.447584
752.236470,0.277320
752.718673,0.174863
753.200876,0.000001
753.683079,0.000001
754.165282,0.000001
754.647485,0.000001
755.129688,0.000001
755.611890,0.000001
756.094093,0.044832
756.576296,0.219191
757.058499,0.117430
757.540702,0.000001
758.022905,0.000001
758.505108,0.214850
758.987310,0.321379
759.469513,0.424836
759.951716,0.309529
760.433919,0.527437
760.916122,0.590456
761.398325,0.000001
761.880528,0.000001
762.362731,0.000001
762.844933,0.000001
763.327136,0.000001
763.809339,0.000001
764.291542,0.000001
764.773745,0.000001
765.255948,0.448858
765.738151,0.680716
766.220353,0.495501
766.702556,0.232659
767.184759,0.215153
767.666962,0.229686
768.149165,0.000001
768.631368,0.252564
769.113571,0.324293
769.595773,0.000001
770.077976,0.000001
770.560179,1.061962
771.042382,0.903035
771.524585,0.377940
772.006788,0.169976
772.488991,0.073592
772.971194,0.000001
773.453396,0.007503
773.935599,0.619691
774.417802,0.736670
774.900005,0.304401
775.382208,0.000001
775.864411,0.000001
776.346614,0.255989
776.828816,0.145577
777.311019,0.000001
777.793222,0.000001
778.275425,0.000001
778.757628,0.017992
779.239831,0.475115
779.722034,0.000001
780.204237,0.000001
780.686439,0.101727
781.168642,0.481904
781.650845,0.403167
782.133048,0.004501
782.615251,0.000001
783.097454,0.000001
783.579657,0.000001
784.061859,0.000001
784.544062,0.159790
785.026265,0.121184
785.508468,0.000169
785.990671,0.000001
786.472874,0.000001
786.955077,0.000001
787.437280,0.059925
787.919482,0.378574
788.401685,0.140616
788.883888,0.000001
789.366091,0.060508
789.848294,0.241415
790.330497,0.392910
790.812700,0.770852
791.294902,0.699151
791.777105,0.216662
792.259308,0.028616
792.741511,0.395545
793.223714,0.693034
793.705917,0.287559
794.188120,0.069315
794.670323,0.224571
795.152525,0.052190
795.634728,0.051787
796.116931,0.153974
796.599134,0.219171
797.081337,0.347014
797.563540,0.242670
798.045743,0.000001
798.527945,0.000001
799.010148,0.000001
799.492351,0.000001
799.974554,0.000001
800.456757,0.000001
800.938960,0.000001
801.421163,0.250308
801.903365,0.524761
802.385568,0.493019
802.867771,0.369851
803.349974,0.603510
803.832177,1.136397
804.314380,0.733021
804.796583,0.374859
805.278786,0.885335
805.760988,1.682337
806.243191,1.642806
806.725394,0.422948
807.207597,0.000001
807.689800,0.464957
808.172003,0.999139
808.654206,0.562903
809.136408,0.000001
809.618611,0.000001
810.100814,0.000001
810.583017,0.000001
811.065220,0.006184
811.547423,0.000001
812.029626,0.000001
812.511829,0.000001
812.994031,0.590318
813.476234,0.185210
813.958437,0.000001
814.440640,0.000001
814.922843,0.000001
815.405046,0.000001
815.887249,0.000001
816.369451,0.000001
816.851654,0.250103
817.333857,0.177421
817.816060,0.000001
818.298263,0.088358
818.780466,0.375242
819.262669,0.382399
819.744872,0.341646
820.227074,0.830550
820.709277,0.554679
821.191480,0.054912
821.673683,0.094681
822.155886,0.033878
822.638089,0.242935
823.120292,0.069092
823.602494,0.000001
824.084697,0.000001
824.566900,0.403196
825.049103,0.884592
825.531306,0.310701
826.013509,0.000001
826.495712,0.000001
826.977915,0.000001
827.460117,0.000001
827.942320,0.000001
828.424523,0.000001
828.906726,0.053854
829.388929,0.154229
829.871132,0.226538
830.353335,0.346436
830.835537,0.493117
831.317740,0.819590
831.799943,0.732958
832.282146,0.926352
832.764349,0.617312
833.246552,0.000001
833.728755,0.037451
834.210957,0.334262
834.693160,0.178670
835.175363,0.049253
835.657566,0.330374
836.139769,0.722138
836.621972,0.402375
837.104175,0.457641
837.586378,0.000001
838.068580,0.000001
838.550783,0.000001
839.032986,0.000001
839.515189,0.178290
839.997392,0.260937
840.479595,0.251863
840.961798,0.231952
841.444000,0.147871
841.926203,0.731303
842.408406,0.759639
842.890609,0.000001
843.372812,0.000001
843.855015,0.000001
844.337218,0.000001
844.819421,0.429662
845.301623,0.409748
845.783826,0.226422
846.266029,0.000001
846.748232,0.000001
847.230435,0.174284
847.712638,0.000001
848.194841,0.030121
848.677043,0.634301
849.159246,0.834927
849.641449,0.436880
850.123652,0.140292
850.605855,0.282625
851.088058,0.516725
851.570261,0.313582
852.052464,0.000001
852.534666,0.000001
853.016869,0.603066
853.499072,0.531668
853.981275,0.379514
854.463478,0.128669
854.945681,0.247391
855.427884,0.360757
855.910086,0.471800
856.392289,0.496465
856.874492,0.336596
857.356695,0.647339
857.838898,0.689929
858.321101,0.517548
858.803304,0.560602
859.285507,0.745870
859.767709,0.551132
860.249912,0.000001
860.732115,0.000001
861.214318,0.000001
861.696521,0.000001
862.178724,0.583558
862.660927,0.533397
863.143129,0.252850
863.625332,0.155669
864.107535,0.000001
864.589738,0.000001
865.071941,0.000001
865.554144,0.014232
866.036347,0.186736
866.518549,0.150751
867.000752,0.092862
867.482955,0.102995
867.965158,0.072688
868.447361,0.000001
868.929564,0.338747
869.411767,0.506815
869.893970,0.035501
870.376172,0.000001
870.858375,0.000001
871.340578,0.247655
871.822781,0.087166
872.304984,0.283223
872.787187,0.072289
873.269390,0.000001
873.751592,0.000001
874.233795,0.000001
874.715998,0.280785
875.198201,0.523085
875.680404,0.403737
876.162607,0.000001
876.644810,0.000001
877.127013,0.237823
877.609215,0.228556
878.091418,0.352242
878.573621,0.416969
879.055824,0.599364
879.538027,0.408654
880.020230,0.162125
880.502433,0.293653
880.984635,0.110287
881.466838,0.000001
881.949041,0.032210
882.431244,0.467717
882.913447,0.733775
883.395650,0.518726
883.877853,0.141606
884.360056,0.033508
884.842258,0.000001
885.324461,0.000001
885.806664,0.000001
886.288867,0.000001
886.771070,0.284176
887.253273,0.450970
887.735476,0.049125
888.217678,0.000001
888.699881,0.000001
889.182084,0.029119
889.664287,0.265296
890.146490,0.434297
890.628693,0.197584
891.110896,0.000001
891.593098,0.000001
892.075301,0.000001
892.557504,0.000001
893.039707,0.000001
893.521910,0.226513
894.004113,0.000001
894.486316,0.058486
894.968519,0.172875
895.450721,0.000001
895.932924,0.000001
896.415127,0.000001
896.897330,0.163232
897.379533,0.271392
897.861736,0.000001
898.343939,0.000001
898.826141,0.000001
899.308344,0.000001
899.790547,0.000001
900.272750,0.270438
900.754953,0.335550
901.237156,0.314224
901.719359,0.138182
902.201562,0.000001
902.683764,0.000001
903.165967,0.000001
903.648170,0.000001
904.130373,0.000001
904.612576,0.000001
905.094779,0.000001
905.576982,0.000001
906.059184,0.158877
906.541387,0.263295
907.023590,0.000001
907.505793,0.000001
907.987996,0.246778
908.470199,0.106817
908.952402,0.000001
909.434605,0.000001
909.916807,0.000001
910.399010,0.000001
910.881213,0.256676
911.363416,0.334250
911.845619,0.069054
912.327822,0.000001
912.810025,0.220516
913.292227,0.669465
913.774430,0.567210
914.256633,0.715940
914.738836,0.756388
915.221039,0.495807
915.703242,0.640321
916.185445,0.208300
916.667648,0.000001
917.149850,0.000001
917.632053,0.046393
918.114256,0.554920
918.596459,0.141227
919.078662,0.147069
919.560865,0.398770
920.043068,0.000001
920.525270,0.000001
921.007473,0.000001
921.489676,0.000001
921.971879,0.000001
922.454082,0.000001
922.936285,0.000001
923.418488,0.000001
923.900690,0.043046
924.382893,0.009744
924.865096,0.000001
925.347299,0.381319
925.829502,0.270301
926.311705,0.151095
926.793908,0.381569
927.276111,0.347650
927.758313,0.139095
928.240516,0.000001
928.722719,0.000001
929.204922,0.000001
929.687125,0.000001
930.169328,0.427439
930.651531,0.648635
931.133733,0.317302
931.615936,0.154007
932.098139,0.145251
932.580342,0.306077
933.062545,0.290087
933.544748,0.229382
934.026951,0.324157
934.509154,0.492655
934.991356,0.689815
935.473559,0.309019
935.955762,0.000001
936.437965,0.000001
936.920168,0.000001
937.402371,0.000001
937.884574,0.000001
938.366776,0.033142
938.848979,0.209033
939.331182,0.569352
939.813385,0.469589
940.295588,0.017227
940.777791,0.000001
941.259994,0.000001
941.742197,0.050527
942.224399,0.064872
942.706602,0.000001
943.188805,0.000001
943.671008,0.000001
944.153211,0.311208
944.635414,0.349436
945.117617,0.000001
945.599819,0.000001
946.082022,0.000001
946.564225,0.000001
947.046428,0.000001
947.528631,0.000001
948.010834,0.258076
948.493037,0.076201
948.975240,0.000001
949.457442,0.000001
949.939645,0.000001
950.421848,0.411666
950.904051,0.000001
951.386254,0.054789
951.868457,0.000001
952.350660,0.000001
952.832862,0.543559
953.315065,0.818434
953.797268,0.338411
954.279471,0.271066
954.761674,0.368415
955.243877,0.252566
955.726080,0.235803
956.208282,0.115525
956.690485,0.000001
957.172688,0.000001
957.654891,0.000001
958.137094,0.000001
958.619297,0.264014
959.101500,0.532921
959.583703,0.196141
960.065905,0.000001
960.548108,0.000001
961.030311,0.000001
961.512514,0.007493
961.994717,0.010570
962.476920,0.000001
962.959123,0.000001
963.441325,0.000001
963.923528,0.000001
964.405731,0.076318
964.887934,0.353874
965.370137,0.248332
965.852340,0.008109
966.334543,0.000001
966.816746,0.000001
967.298948,0.000001
967.781151,0.000001
968.263354,0.036822
968.745557,0.170098
969.227760,0.192925
969.709963,0.052039
970.192166,0.233618
970.674368,0.228779
971.156571,0.000001
971.638774,0.000001
972.120977,0.078284
972.603180,0.160155
973.085383,0.074388
973.567586,0.000001
974.049789,0.000001
974.531991,0.199542
975.014194,0.085656
975.496397,0.000001
975.978600,0.000001
976.460803,0.000001
976.943006,0.000001
977.425209,0.000001
977.907411,0.000001
978.389614,0.000001
978.871817,0.000001
979.354020,0.243975
979.836223,0.413758
980.318426,0.227483
980.800629,0.000001
981.282831,0.000001
981.765034,0.286510
982.247237,0.342682
982.729440,0.138681
983.211643,0.000001
983.693846,0.000001
984.176049,0.261826
984.658252,0.359996
985.140454,0.079957
985.622657,0.000001
986.104860,0.000001
986.587063,0.000001
987.069266,0.000001
987.551469,0.278670
988.033672,0.228560
988.515874,0.088821
988.998077,0.448903
989.480280,0.478591
989.962483,0.245306
990.444686,0.558804
990.926889,0.626513
991.409092,0.306710
991.891295,0.106569
992.373497,0.000001
992.855700,0.000001
993.337903,0.000001
993.820106,0.000001
994.302309,0.000001
994.784512,0.000001
995.266715,0.000001
995.748917,0.049350
996.231120,0.051864
996.713323,0.000001
997.195526,0.000001
997.677729,0.000001
998.159932,0.214497
998.642135,0.408127
999.124338,0.239685
999.606540,0.134973
1000.088743,0.477989
1000.570946,0.494776
1001.053149,0.019668
1001.535352,0.000001
1002.017555,0.000001
1002.499758,0.000001
1002.981960,0.068495
1003.464163,0.023896
1003.946366,0.000001
1004.428569,0.000001
1004.910772,0.000001
1005.392975,0.252591
1005.875178,0.538800
1006.357381,0.575294
1006.839583,0.303231
1007.321786,0.025383
1007.803989,0.032198
1008.286192,0.038140
1008.768395,0.000001
1009.250598,0.000001
1009.732801,0.000001
1010.215003,0.018902
1010.697206,0.171668
1011.179409,0.198567
1011.661612,0.133793
1012.143815,0.000001
1012.626018,0.000001
1013.108221,0.000001
1013.590423,0.000001
1014.072626,0.000001
1014.554829,0.000001
1015.037032,0.000001
1015.519235,0.000001
1016.001438,0.000001
1016.483641,0.066856
1016.965844,0.284300
1017.448046,0.000001
1017.930249,0.000001
1018.412452,0.161160
1018.894655,0.255034
1019.376858,0.418944
1019.859061,0.227476
1020.341264,0.036945
1020.823466,0.165122
1021.305669,0.288142
1021.787872,0.000001
1022.270075,0.000001
1022.752278,0.000001
1023.234481,0.000001
1023.716684,0.000001
1024.198887,0.000001
1024.681089,0.000001
1025.163292,0.000001
1025.645495,0.112669
1026.127698,0.032165
1026.609901,0.000001
1027.092104,0.000001
1027.574307,0.170249
1028.056509,0.015158
1028.538712,0.000001
1029.020915,0.157338
1029.503118,0.037233
1029.985321,0.000001
1030.467524,0.083680
1030.949727,0.143684
1031.431930,0.122899
1031.914132,0.436829
1032.396335,0.538783
1032.878538,0.177103
1033.360741,0.073235
1033.842944,0.189847
1034.325147,0.307607
1034.807350,0.367240
1035.289552,0.169192
1035.771755,0.000001
1036.253958,0.000001
1036.736161,0.000001
1037.218364,0.000001
1037.700567,0.145352
1038.182770,0.149794
1038.664973,0.000001
1039.147175,0.000001
1039.629378,0.000001
1040.111581,0.000001
1040.593784,0.000001
1041.075987,0.122825
1041.558190,0.000001
1042.040393,0.329079
1042.522595,0.638838
1043.004798,0.581897
1043.487001,0.241775
1043.969204,0.043770
1044.451407,0.000001
1044.933610,0.000001
1045.415813,0.063555
1045.898015,0.051689
1046.380218,0.219806
1046.862421,0.576740
1047.344624,0.351003
1047.826827,0.156659
1048.309030,0.112702
1048.791233,0.018941
1049.273436,0.000001
1049.755638,0.000001
1050.237841,0.200508
1050.720044,0.028686
1051.202247,0.000001
1051.684450,0.000001
1052.166653,0.003932
1052.648856,0.000001
1053.131058,0.000001
1053.613261,0.000001
1054.095464,0.000001
1054.577667,0.168078
1055.059870,0.539676
1055.542073,0.624908
1056.024276,0.610972
1056.506479,0.478433
1056.988681,0.312549
1057.470884,0.000001
1057.953087,0.000001
1058.435290,0.163445
1058.917493,0.137676
1059.399696,0.000001
1059.881899,0.000001
1060.364101,0.163064
1060.846304,0.006772
1061.328507,0.000001
1061.810710,0.000001
1062.292913,0.000001
1062.775116,0.010623
1063.257319,0.000001
1063.739522,0.000001
1064.221724,0.346449
1064.703927,0.197402
1065.186130,0.129078
1065.668333,0.199125
1066.150536,0.010422
1066.632739,0.000001
1067.114942,0.024013
1067.597144,0.195110
1068.079347,0.123738
1068.561550,0.000001
1069.043753,0.000001
1069.525956,0.127930
1070.008159,0.000001
1070.490362,0.000001
1070.972564,0.000001
1071.454767,0.000001
1071.936970,0.000001
1072.419173,0.000001
1072.901376,0.242848
1073.383579,0.430640
1073.865782,0.414217
1074.347985,0.061541
1074.830187,0.000001
1075.312390,0.000001
1075.794593,0.092756
1076.276796,0.572767
1076.758999,0.607227
1077.241202,0.399865
1077.723405,0.142166
1078.205607,0.394217
1078.687810,0.440245
1079.170013,0.000001
1079.652216,0.000001
1080.134419,0.000001
1080.616622,0.000001
1081.098825,0.000001
1081.581028,0.000001
1082.063230,0.428142
1082.545433,0.593791
1083.027636,0.500712
1083.509839,0.490468
1083.992042,0.417290
1084.474245,0.126710
1084.956448,0.000001
1085.438650,0.000001
1085.920853,0.407051
1086.403056,0.474918
1086.885259,0.175832
1087.367462,0.000001
1087.849665,0.000001
1088.331868,0.347538
1088.814071,0.394225
1089.296273,0.129000
1089.778476,0.092834
1090.260679,0.108875
1090.742882,0.130511
1091.225085,0.193253
1091.707288,0.143863
1092.189491,0.000001
1092.671693,0.000001
1093.153896,0.000001
1093.636099,0.000001
1094.118302,0.271703
1094.600505,0.608208
1095.082708,0.663244
1095.564911,0.276526
1096.047114,0.251159
1096.529316,0.363944
1097.011519,0.000001
1097.493722,0.000001
1097.975925,0.000001
1098.458128,0.354972
1098.940331,0.314432
1099.422534,0.206866
1099.904736,0.069780
1100.386939,0.000001
1100.869142,0.287310
1101.351345,0.278693
1101.833548,0.169206
1102.315751,0.025439
1102.797954,0.000001
1103.280156,0.091230
1103.762359,0.331788
1104.244562,0.000001
1104.726765,0.000001
1105.208968,0.000001
1105.691171,0.285211
1106.173374,0.395134
1106.655577,0.122477
1107.137779,0.085088
1107.619982,0.000001
1108.102185,0.000001
1108.584388,0.000001
1109.066591,0.053870
1109.548794,0.000001
1110.030997,0.064962
1110.513199,0.197996
1110.995402,0.185272
1111.477605,0.262620
1111.959808,0.464112
1112.442011,0.444978
1112.924214,0.272365
1113.406417,0.225929
1113.888620,0.113794
1114.370822,0.246659
1114.853025,0.358177
1115.335228,0.219454
1115.817431,0.217261
1116.299634,0.036455
1116.781837,0.000001
1117.264040,0.000001
1117.746242,0.000001
1118.228445,0.097247
1118.710648,0.261567
1119.192851,0.004580
1119.675054,0.000001
1120.157257,0.141814
1120.639460,0.337514
1121.121663,0.253566
1121.603865,0.082026
1122.086068,0.111724
1122.568271,0.000001
1123.050474,0.000001
1123.532677,0.000001
1124.014880,0.000001
1124.497083,0.147096
1124.979285,0.071805
1125.461488,0.028811
1125.943691,0.236157
1126.425894,0.000001
1126.908097,0.000001
1127.390300,0.000001
1127.872503,0.080484
1128.354706,0.060728
1128.836908,0.151558
1129.319111,0.279517
1129.801314,0.008876
1130.283517,0.000001
1130.765720,0.246073
1131.247923,0.529826
1131.730126,0.326587
1132.212328,0.000001
1132.694531,0.000001
1133.176734,0.000001
1133.658937,0.056803
1134.141140,0.223637
1134.623343,0.027509
1135.105546,0.067987
1135.587748,0.179001
1136.069951,0.244281
1136.552154,0.252218
1137.034357,0.000001
1137.516560,0.000001
1137.998763,0.078059
1138.480966,0.072081
1138.963169,0.000001
1139.445371,0.000001
1139.927574,0.063967
1140.409777,0.037124
1140.891980,0.000001
1141.374183,0.050225
1141.856386,0.269980
1142.338589,0.358553
1142.820791,0.270025
1143.302994,0.357637
1143.785197,0.288139
1144.267400,0.253864
1144.749603,0.412589
1145.231806,0.235741
1145.714009,0.000001
1146.196212,0.000001
1146.678414,0.000001
1147.160617,0.000001
1147.642820,0.075165
1148.125023,0.070133
1148.607226,0.094233
1149.089429,0.272421
1149.571632,0.095385
1150.053834,0.000001
1150.536037,0.023519
