XLabel,Wavenumber
YLabel,Response
FileType,Single Beam
DisplayDirection,20300
PeakDirection,20312
225.188738,-0.000624
225.670941,0.001259
226.153144,-0.002018
226.635347,-0.003349
227.117550,-0.003961
227.599753,-0.005033
228.081955,-0.002885
228.564158,-0.003221
229.046361,-0.001492
229.528564,-0.003049
230.010767,0.000938
230.492970,0.001342
230.975173,-0.001720
231.457375,-0.001718
231.939578,-0.003101
232.421781,-0.001307
232.903984,-0.004239
233.386187,-0.001124
233.868390,0.001891
234.350593,0.001125
234.832796,-0.000714
235.314998,-0.003273
235.797201,0.000091
236.279404,0.001019
236.761607,0.003443
237.243810,0.001584
237.726013,0.001230
238.208216,0.001844
238.690418,-0.000277
239.172621,0.001044
239.654824,-0.000473
240.137027,0.000936
240.619230,0.000189
241.101433,0.001522
241.583636,0.002495
242.065839,0.000967
242.548041,0.002822
243.030244,0.002799
243.512447,0.003286
243.994650,-0.000467
244.476853,-0.002278
244.959056,-0.002336
245.441259,-0.002653
